smiles,inchikey,lam_E_pipi,t12_s,logt12,source
Cc1c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])sc(NCCOS(C)(=O)=O)c1C#N,RODVRJHAYPYDMN-UHFFFAOYSA-N,586.0,,,lambda_train
CCOC(=O)c1csc(N=Nc2nc(C(=O)OCC)c(NCCCNC(=O)OC(C)(C)C)s2)n1,RZCSLWOXLLDYGW-UHFFFAOYSA-N,528.0,,,lambda_train
Cc1cc(N(C)C)ccc1N=Nc1cc([N+](=O)[O-])ccc1C,PTAQEYYALHTBAI-UHFFFAOYSA-N,425.0,,,lambda_train
OCCNc1ccc(N=Nc2ccccc2)cc1,ZWLSVAWZPDSXPJ-UHFFFAOYSA-N,398.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC,RZFDENCBONFJJO-UHFFFAOYSA-N,492.0,,,lambda_train
Cc1cccc(N=Nc2ccc(N(CCCl)CCCl)cc2)c1,MMYARBJYVAQVDT-UHFFFAOYSA-N,395.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(NCCO)cc2)cc1,LWBSCZRRCBRJPN-UHFFFAOYSA-N,503.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N(CCO)CCC#N)cc2C)cc1,CDJCZRPYGDYXSC-UHFFFAOYSA-N,402.0,,,lambda_train
Cc1cccc(C)c1N=Nc1ccccc1,DZNGDSIUMXXSQX-UHFFFAOYSA-N,316.0,,,lambda_train
CCN(CC)c1cc(NC(C)=O)c(N=Nc2cc(C(=O)OC)c([N+](=O)[O-])cc2C(=O)OC)cc1OC,XJXILXYLNIBFED-UHFFFAOYSA-N,537.0,,,lambda_train
CCN(C)c1ccc(N=Nc2cccc(C(F)(F)F)c2)cc1,ZAWLPOHSTWXISP-UHFFFAOYSA-N,426.0,,,lambda_train
Oc1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,VISHWNAQCWXBJK-UHFFFAOYSA-N,414.0,,,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2C#N)sc(NCCOS(C)(=O)=O)c1C(N)=O,KETLCPSPWRCVIJ-UHFFFAOYSA-N,460.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccccc2F)cc1,IPZKHNDQVUUVDA-UHFFFAOYSA-N,418.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1,NGPGYVQZGRJHFJ-UHFFFAOYSA-N,432.0,,,lambda_train
Cc1c(N=Nc2ccc(Cl)cc2)c(O)[nH]c(=O)c1C(N)=O,YCOBUKHIJRIXKA-UHFFFAOYSA-N,422.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc21,UEBBFOPCXWSRGX-UHFFFAOYSA-N,450.0,,,lambda_train
COc1c(N=Nc2c(O)ccc3ccccc23)cc(C)cc1S(N)(=O)=O,LOVVYUGKTBMEKB-UHFFFAOYSA-N,500.0,,,lambda_train
CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(N=Nc2c(O)[nH]c(=O)c(C#N)c2C)cc1,YNBZLIOEFDNRDS-UHFFFAOYSA-N,439.0,,,lambda_train
Cc1cc(N=Nc2cc(C)c([N+](=O)[O-])c(C)c2)cc(C)c1N(C)C,GGOKTEDALSZHNT-UHFFFAOYSA-N,382.0,,,lambda_train
COCCCNc1c(N=Nc2ccccc2[N+](=O)[O-])c(C)c(C#N)c(=O)n1CCCOC(C)C,SORNCJBLJKCIDL-UHFFFAOYSA-N,446.0,,,lambda_train
Cc1c(N=Nc2ccc(Br)cc2)c(O)[nH]c(=O)c1C(N)=O,LSMRTJYPFFTROS-UHFFFAOYSA-N,420.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3ccc(Cl)cc3)ccc21,YSPLCDYZGRNCNY-UHFFFAOYSA-N,420.0,,,lambda_train
COc1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1N,UXLCBMUEIPAQSZ-UHFFFAOYSA-N,488.0,,,lambda_train
COc1ccc(N=Nc2ccc(NCCC#N)cc2C)cc1,SAEJUMAXIUOHDH-UHFFFAOYSA-N,395.0,,,lambda_train
CCN(CCC#N)c1ccc(N=Nc2ccccc2)cc1,ZJYMPFYWPPFOFI-UHFFFAOYSA-N,399.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,MNNLUFVMZSSCJT-UHFFFAOYSA-N,356.0,,,lambda_train
COCCCNc1c(N=Nc2ccc(C(=O)OC)cc2)c(C)c(C#N)c(=O)n1CCCOC(C)C,XWVQGAOFKUFKPH-UHFFFAOYSA-N,440.0,,,lambda_train
N#Cc1c(N)sc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)c1-c1ccc(Cl)cc1,XLZIWASNZJKJJO-UHFFFAOYSA-N,535.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4ccc(N(CC)CC)cc4)ccc(c23)C1=O,CHGXDAQBVMJHPD-UHFFFAOYSA-N,525.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c(OC)c1,GJNPZAJZMIRORR-UHFFFAOYSA-N,526.0,,,lambda_train
c1ccc(N=Nc2ccccc2)cc1,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,318.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2nc3ccc(OC)cc3s2)c(O)c1,CQPQDXIEIVVKDD-UHFFFAOYSA-N,518.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Cl)cc2Cl)cc1,HHCNCNHPNJRGOS-UHFFFAOYSA-N,366.0,,,lambda_train
COc1cccc(N=Nc2ccc(O)cc2)c1,KDRHGKMJEGPCJR-UHFFFAOYSA-N,349.0,,,lambda_train
Cc1cc(NCCC#N)ccc1N=Nc1ccccc1,UVYLENNKEMMPMR-UHFFFAOYSA-N,396.0,,,lambda_train
Oc1ccc(N=Nc2ccccc2)c(O)c1,BPTKLSBRRJFNHJ-UHFFFAOYSA-N,380.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,WJKJAMXQXZNCTQ-UHFFFAOYSA-N,455.0,,,lambda_train
Oc1ccc(N=Nc2nccs2)c2cccnc12,VDGCPQNIIQXEPO-UHFFFAOYSA-N,428.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccccc1F,OISIULUPZHVGLA-UHFFFAOYSA-N,334.0,15230.76923076923,4.182721837954694,lambda_train
COc1ccc(N=Nc2c(C)noc2C)cc1,GQZVEJORSBYZAF-UHFFFAOYSA-N,337.0,,,lambda_train
COCCCNc1c(N=Nc2ccccc2)c(C)c(C#N)c(=O)n1CCCOC(C)C,HSZAXRREJNFIRE-UHFFFAOYSA-N,418.0,,,lambda_train
Fc1c(F)c(F)c(N=Nc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,JLMLUOQMPDZUFW-UHFFFAOYSA-N,310.0,16902.43902439024,4.227949377892071,lambda_train
Cc1ccc(N=Nc2ccc(NCCC#N)cc2)cc1,VEWKUUVGJPBQSR-UHFFFAOYSA-N,395.0,,,lambda_train
COc1cc([N+](=O)[O-])ccc1N=Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,VBZDTPURYFHYKP-UHFFFAOYSA-N,450.0,,,lambda_train
Oc1ccc(N=Nc2ccc(Br)cc2Cl)cc1,WQAZZABPEWETEX-UHFFFAOYSA-N,368.0,,,lambda_train
CCNc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,XJZYJVIOTQBZNG-UHFFFAOYSA-N,468.0,,,lambda_train
Fc1cccc(F)c1N=Nc1c(F)cccc1F,GXJTVZCEUFPUFI-UHFFFAOYSA-N,305.0,331129.625063789,5.519998037369928,lambda_train
Fc1cc(F)c(F)c(N=Nc2c(F)c(F)cc(F)c2F)c1F,HQSLIVCCMCKVMW-UHFFFAOYSA-N,303.0,97179.41310926445,4.987574271922115,lambda_train
Cc1noc(C)c1N=Nc1cccnc1,PQBKCMKVRFUWEW-UHFFFAOYSA-N,316.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccc([N+](=O)[O-])cc1,OJNVJAJPZYKYGG-UHFFFAOYSA-N,360.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C#N)cc2)cc1,UBVTXOYOGDEDBU-UHFFFAOYSA-N,466.0,,,lambda_train
Cc1c(N=Nc2ccc(C(=O)O)cc2)c(O)[nH]c(=O)c1C(N)=O,JVOFYNKOVWLRJY-UHFFFAOYSA-N,422.0,,,lambda_train
c1ccc(N=Nc2ccc3c(c2)CCCN3)cc1,NZSDFNLTXDCRSR-UHFFFAOYSA-N,418.0,,,lambda_train
Cc1ccc(N=Nc2ccc(N(CCO)CCO)cc2)cc1,MJHLEBFJKCVIER-UHFFFAOYSA-N,409.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccccc2)cc1,UYXKSJRBCLSBNE-UHFFFAOYSA-N,326.0,,,lambda_train
Fc1ccccc1N=Nc1nccs1,PKAXUKPBCNSILM-UHFFFAOYSA-N,369.0,19800.0,4.296665190261531,lambda_train
Cc1ccc(N=Nc2ccc(C)cc2C)c(C)c1,CYYXARGGNXTAAM-UHFFFAOYSA-N,346.0,,,lambda_train
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,LVTFSVIRYMXRSR-UHFFFAOYSA-N,407.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc(C)cc2Cl)c1-c1ccccc1,BQHVEWHCGBPIGX-UHFFFAOYSA-N,501.0,,,lambda_train
OCCN(CCO)c1ccc(N=Nc2ccc(Br)cc2)cc1,WWESHPSGQOYBGN-UHFFFAOYSA-N,421.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccccc1N1CCCCC1,SKBGZFVDFDGKAT-UHFFFAOYSA-N,316.0,57960.0,4.763128376799137,lambda_train
Cc1ccccc1N=Nc1ccc(N(CCO)CCO)cc1C,MIAJTQUJPKZWEJ-UHFFFAOYSA-N,418.0,,,lambda_train
N#Cc1ccc(N=Nc2cccs2)cc1,CMLBRSMOBNIYHO-UHFFFAOYSA-N,371.0,22860.0,4.359076226059263,lambda_train
Cc1cccc(N=Nc2cccc(C)c2)c1,HPSZIXYLILUGIP-UHFFFAOYSA-N,331.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1-c1ccccc1,QSDOAQLOOABTSX-UHFFFAOYSA-N,586.0,,,lambda_train
Cc1cc(N(CCO)CCO)ccc1N=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,OHDOZBCTBRYJFO-UHFFFAOYSA-N,434.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccc(N(CCO)CCC#N)cc2C)cc1,NGVQFOJFVITKDY-UHFFFAOYSA-N,412.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,YFVXLROHJBSEDW-UHFFFAOYSA-N,483.0,,,lambda_train
Oc1ccc(N=Nc2cccnc2)c2cccnc12,PXNZOSNGXGPWBH-UHFFFAOYSA-N,393.0,,,lambda_train
COc1ccc(N=Nc2ccc(O)c3ncccc23)cc1,LEJMWBSDWKDHTF-UHFFFAOYSA-N,386.0,,,lambda_train
Cc1nn(-c2ccc(S(=O)(=O)O)cc2)c(O)c1N=Nc1c(C(=O)O)nn(-c2ccc(S(=O)(=O)O)cc2)c1O,DQEQLYSIABHNPM-UHFFFAOYSA-N,460.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1c(F)cccc1F,OWNNOYPGTCQQLX-UHFFFAOYSA-N,321.0,,,lambda_train
O=[N+]([O-])c1cccc(N=Nc2cccc([N+](=O)[O-])c2)c1,SYXZBJMDUGLCBV-UHFFFAOYSA-N,311.0,,,lambda_train
COCCCNc1nc(NCCCOC)c(N=Nc2ccccc2C(=O)O)c(C)c1C#N,CJGFXUATUSNMND-UHFFFAOYSA-N,431.0,,,lambda_train
COc1ccc(N=Nc2ccc(O)cc2)cc1,WEFGJDSWBHPXOK-UHFFFAOYSA-N,357.0,,,lambda_train
O=[N+]([O-])c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,ALVWYJXOCFNJJJ-UHFFFAOYSA-N,414.0,,,lambda_train
CC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2C)cc1,BPXZCYVZCSLTDQ-UHFFFAOYSA-N,452.0,,,lambda_train
Oc1ccc(N=Nc2nc3ccccc3[nH]2)c2cccnc12,XQOSVQCJVVPCTN-UHFFFAOYSA-N,437.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccccc1,XZVZHUGZPXUOPC-UHFFFAOYSA-N,315.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc(C#N)c2)cc1,WFBBGRPVQNQWIW-UHFFFAOYSA-N,435.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c(Sc3ccccc3N)c(F)c2F)cc1,YJGHJKMJKQECFB-UHFFFAOYSA-N,448.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(C)cc2)cc1,PLMSBTMZGPIOAZ-UHFFFAOYSA-N,416.0,,,lambda_train
Cn1cc(N=Nc2ccccc2)nn1,OENWCHXNTQHWOP-UHFFFAOYSA-N,328.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccccc2)cc1,YNKHLNMMQNMWCP-UHFFFAOYSA-N,390.0,,,lambda_train
CCOC(=O)c1cc(F)c(N=Nc2c(F)cccc2F)c(F)c1,QKIVZCPJLUOMQU-UHFFFAOYSA-N,310.0,107977.0583808427,5.033331491811186,lambda_train
Cc1ccc(N=Nc2cccs2)cc1,WTAKZSSRYXONRA-UHFFFAOYSA-N,365.0,,,lambda_train
c1cc(N2CCOCC2)ccc1N=Nc1ccc(N2CCOCC2)cc1,SCCSBRLPUMFNPB-UHFFFAOYSA-N,402.0,,,lambda_train
Ic1ccccc1N=Nc1nccs1,WKHTUIWMPXQJRA-UHFFFAOYSA-N,372.0,12960.0,4.112605001534575,lambda_train
CC(C)(C)c1ccc(O)c(N=Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)c1,DDIKZHAIQOZKQS-UHFFFAOYSA-N,428.0,,,lambda_train
COc1cccc(N=Nc2c(C)n[nH]c2C)c1,PCZPHZXECZSNAG-UHFFFAOYSA-N,330.0,14004.0,4.146252102092995,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)sc(NCCBr)c1C#N,PIOYLRDAHLIMBM-UHFFFAOYSA-N,598.0,,,lambda_train
OCCNc1c(F)c(F)c(N=Nc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,MRHRIQSSWGCWOH-UHFFFAOYSA-N,392.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4ccc(NC(C)=O)cc4)ccc(c23)C1=O,VSQPLKUVUJZQOO-UHFFFAOYSA-N,430.0,,,lambda_train
Cc1nn(C)c(C)c1N=Nc1c(F)cccc1N1CCCC1,DNAOQSJDQARHBI-UHFFFAOYSA-N,312.0,42840.0,4.631849462159818,lambda_train
O=[N+]([O-])c1cccc(N=Nc2ccccc2)c1,YDVWTPOYERGSCU-UHFFFAOYSA-N,327.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(Cl)cc2)cc1,WQWHNMIYCHFRJK-UHFFFAOYSA-N,417.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccc(F)cc1,QCJRPHFIMDRUBQ-UHFFFAOYSA-N,318.0,,,lambda_train
Cc1nn(C)c(C)c1N=Nc1ccccc1N1CCCCC1,HZMDLTKTLCAHKX-UHFFFAOYSA-N,329.0,432000.0,5.635483746814912,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccccc1[N+](=O)[O-],WFQZNXKPJWLXRU-UHFFFAOYSA-N,339.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3ccc(Br)cc3)ccc21,OXRLDECFFIIXET-UHFFFAOYSA-N,420.0,,,lambda_train
N#Cc1ccc(N=Nc2nccs2)cc1,ZWLFQSITMJZIMW-UHFFFAOYSA-N,371.0,6120.0,3.786751422145561,lambda_train
N#Cc1cc([N+](=O)[O-])cc(Br)c1N=Nc1sc(NCCBr)cc1-c1ccccc1,PLIVUKZEFSVXHK-UHFFFAOYSA-N,560.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,CHHPPGYOSWRCKO-UHFFFAOYSA-N,512.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3ccccc3)ccc21,VFRICRPQNAKTID-UHFFFAOYSA-N,410.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,LSFRFLVWCKLQTO-UHFFFAOYSA-N,473.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(Br)cc2)cc1,LDBYWLHTEGDQDL-UHFFFAOYSA-N,427.0,,,lambda_train
CC(=O)Nc1ccccc1N=Nc1ccccc1,USPKSFLYOCGZTF-UHFFFAOYSA-N,326.0,,,lambda_train
CCNc1ccc(N=Nc2ccccc2)cc1,OCWXDBMTBDGKKE-UHFFFAOYSA-N,405.0,,,lambda_train
Oc1ccc(N=Nc2nc3ccccc3s2)c2cccnc12,UOFDZBFOEPUHAT-UHFFFAOYSA-N,442.0,,,lambda_train
Cc1nn(C)c(C)c1N=Nc1ccccc1N1CCOCC1,QASPZOPZIZMCQB-UHFFFAOYSA-N,328.0,120960.0,5.082641778157131,lambda_train
COCCCNc1c(N=Nc2ccc(C(=O)O)cc2)c(C)c(C#N)c(=O)n1CCCOC(C)C,YIYKGGGEIPCYBS-UHFFFAOYSA-N,436.0,,,lambda_train
OCCN(CCO)c1ccc(N=Nc2ccc(F)cc2)cc1,ZVDXOOPFBVHETK-UHFFFAOYSA-N,410.0,,,lambda_train
Oc1ccc(N=Nc2nc(-c3ccc(Br)cc3)cs2)c2cccnc12,JZCGMLWFOQYPDO-UHFFFAOYSA-N,462.0,,,lambda_train
FC(F)(F)c1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,SLDZNOKONUXVMJ-UHFFFAOYSA-N,471.0,,,lambda_train
CN(C)c1ccc(N=Nc2ccc(C(F)(F)F)cc2)cc1,HUUYCTQBVFYZFN-UHFFFAOYSA-N,427.0,,,lambda_train
Brc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,RYHFCXBVHDEUMP-UHFFFAOYSA-N,464.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c(F)c3c(c2F)Sc2ccccc2S3)cc1,NBUUUMLJCHEMBC-UHFFFAOYSA-N,446.0,,,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2C#N)sc(NCCBr)c1C#N,PNILWSITWIDJHY-UHFFFAOYSA-N,583.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2c(C#N)cc(C#N)cc2C#N)c(C)c1,UOKBRCOVIMBTQQ-UHFFFAOYSA-N,562.0,,,lambda_train
Cc1noc(C)c1N=Nc1cccc(O)c1,XNLYSMYDATZRHP-UHFFFAOYSA-N,313.0,,,lambda_train
N#CCCNc1ccc(N=Nc2ccccc2[N+](=O)[O-])cc1,CMPBUPIQYMXAQL-UHFFFAOYSA-N,422.0,,,lambda_train
c1csc(N=Nc2nccs2)n1,NQENAJZTGIBHAE-UHFFFAOYSA-N,398.0,,,lambda_train
Clc1ccccc1N=Nc1nccs1,ZMIUIFCDHOTCGZ-UHFFFAOYSA-N,371.0,23760.0,4.375846436309156,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1cccc(Br)c1,WQTRVNBAVFVQQM-UHFFFAOYSA-N,414.0,,,lambda_train
Cc1c(N=Nc2ccc([N+](=O)[O-])cc2Cl)sc(NCCOS(C)(=O)=O)c1C#N,PYWSJZPMFXJNGY-UHFFFAOYSA-N,599.0,,,lambda_train
Cc1ccc(N=Nc2ccc(O)cc2)cc1,PLPWYNVDCPPLMM-UHFFFAOYSA-N,353.0,,,lambda_train
CN(C)c1ccc(N=Nc2c(F)c3[nH]c4ccccc4sc3c3sc4ccccc4sc23)cc1,POVWNKZRXIFEDD-UHFFFAOYSA-N,404.0,,,lambda_train
COc1ccc(N=Nc2ccc3c(c2)CCCN3CCC#N)cc1,TWJKVGZZAGGLME-UHFFFAOYSA-N,406.0,,,lambda_train
Brc1ccc(N=Nc2ccc(Br)cc2)cc1,LTPLLZWVPBTAMH-UHFFFAOYSA-N,324.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1ccc(Br)cc1,YNOOKMFOMDSECL-UHFFFAOYSA-N,337.0,23184.0,4.365188368127099,lambda_train
Cc1ccccc1N=Nc1ccc(N(CCCl)CCCl)cc1,IWFRXBODWOXHMY-UHFFFAOYSA-N,395.0,,,lambda_train
COc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,OKVZACRWBMIIEM-UHFFFAOYSA-N,407.0,,,lambda_train
Cc1ccc(O)c(N=Nc2ccccc2)c1,NJOXSODFMZIZJD-UHFFFAOYSA-N,330.0,,,lambda_train
COc1ccc(N=Nc2cc3c4c(c2)CCN4CCC3)cc1,VPEURXJCHIDQFR-UHFFFAOYSA-N,417.0,,,lambda_train
Cc1ccc(N=Nc2ccc(NCCC#N)cc2C)cc1,ODYWQJFFCOCDPI-UHFFFAOYSA-N,395.0,,,lambda_train
O=C(O)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,WHYSDEAUKYVHBQ-UHFFFAOYSA-N,503.0,,,lambda_train
N#CCCN1CCCc2cc(N=Nc3ccccc3C#N)ccc21,YMFPZGAAINEPCV-UHFFFAOYSA-N,448.0,,,lambda_train
Cn1ccnc1N=Nc1ccccc1,FLAQUJIURZWQSH-UHFFFAOYSA-N,363.0,32400.0,4.510545010206612,lambda_train
Cc1ccc(N=Nc2ccc(O)cc2O)cc1,RTJFQCHHZRVZAN-UHFFFAOYSA-N,386.0,,,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccc(C(C)=O)cc2)c1-c1ccccc1,RTHTVGOJQMBCPA-UHFFFAOYSA-N,479.0,,,lambda_train
COc1cc(NC(C)=O)cc(OC)c1N=Nc1c(OC)cc(NC(C)=O)cc1OC,BHCFCTKJADSKDY-UHFFFAOYSA-N,338.0,1209600.0,6.082641778157131,lambda_train
Cc1cc2nc(N=Nc3ccc(O)c4ncccc34)sc2cc1C,OASRTLNCVORASC-UHFFFAOYSA-N,456.0,,,lambda_train
N#CCCNc1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1,WOZPNHPOXCOSEU-UHFFFAOYSA-N,418.0,,,lambda_train
Fc1ccc(N=Nc2ccccc2)cc1,GZMHQJVQKFZDLR-UHFFFAOYSA-N,322.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccccc1Cl,OHPURHSNLBQQGZ-UHFFFAOYSA-N,321.0,,,lambda_train
COc1ccc(N=Nc2c(F)cc(OC)cc2N2CCCC2)cc1,WUGIHRZINUGUFO-UHFFFAOYSA-N,335.0,259200.0,5.413634997198556,lambda_train
COc1ccccc1N=Nc1ccc(NCCC#N)cc1,AXZSQGFVPUVWNM-UHFFFAOYSA-N,394.0,,,lambda_train
O=C(O)c1ccccc1N=Nc1ccc(O)c2ncccc12,NMALKOSVANYSLY-UHFFFAOYSA-N,398.0,,,lambda_train
N#Cc1cccc(N=Nc2cccs2)c1,JNOAFOOWRXYWPA-UHFFFAOYSA-N,364.0,63720.0,4.804275767129094,lambda_train
c1ccc(N=Nc2cccnc2)cc1,IVVGFUBQYUHOKG-UHFFFAOYSA-N,322.0,820625.2856794373,5.914144894621955,lambda_train
CCOC(=O)c1c(NCCBr)sc(N=Nc2ccccc2)c1-c1ccccc1,YQQHJDAOGKKSRF-UHFFFAOYSA-N,446.0,,,lambda_train
Cc1noc(C)c1N=Nc1ccc(O)cc1,LJXSJUQGBOGPEB-UHFFFAOYSA-N,340.0,,,lambda_train
COc1cc(N=Nc2ccc(N3CCCC3)c(OC)c2)ccc1N1CCCC1,BOVOWEAUJSHWLR-UHFFFAOYSA-N,452.0,,,lambda_train
COc1ccc(N=Nc2ccc(OC)c3ncccc23)cc1,RSCZGXAPGNUUOX-UHFFFAOYSA-N,367.0,,,lambda_train
CCn1c(NCCCOC)c(N=Nc2ccccc2C(=O)OC)c(C)c(C#N)c1=O,JJYFQTVAZQYJCQ-UHFFFAOYSA-N,425.0,,,lambda_train
CN(C)c1ccc(N=Nc2cccc(Cl)c2)cc1,ZWJXJMMRLCEJAL-UHFFFAOYSA-N,420.0,,,lambda_train
CCOC(=O)c1c(N2CC2)sc(N=Nc2ccc([N+](=O)[O-])cc2Cl)c1-c1ccccc1,RWBKWQPDKBFFNG-UHFFFAOYSA-N,526.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(N3CCCCC3)cc2)cc1,YFZDNQPNMDVGFO-UHFFFAOYSA-N,420.0,,,lambda_train
CC(=O)Nc1ccc(N=Nc2ccc(NCCC#N)cc2)cc1,XRMZAKQLTUUINK-UHFFFAOYSA-N,403.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2cc(C#N)ccc2C#N)cc1,QIMBHWMIZJBDOP-UHFFFAOYSA-N,495.0,,,lambda_train
Oc1ccc(N=Nc2nc3c(ccc4ccccc43)s2)c2cccnc12,NDXSFKWLCRAAES-UHFFFAOYSA-N,564.0,,,lambda_train
CCCCCCCCCCN1C(=O)c2cccc3c(N=Nc4cc([N+](=O)[O-])ccc4N)ccc(c23)C1=O,JKTMDGNETVCVPP-UHFFFAOYSA-N,420.0,,,lambda_train
CCN(CC)c1ccc(N=Nc2ccc(OC)cc2)cc1,OGQVMTNUMLTVES-UHFFFAOYSA-N,414.0,,,lambda_train
Cc1nn(C)c(C)c1N=Nc1c(F)cccc1F,XJLPMJRJBZCHIQ-UHFFFAOYSA-N,328.0,8839285.714285713,6.946417171927369,lambda_train
Oc1ccc(N=Nc2nc3c(Cl)cc(Cl)cc3s2)c2cccnc12,ZBOMVTAOTJUIAA-UHFFFAOYSA-N,546.0,,,lambda_train
Cc1ccc(N=Nc2c(C)noc2C)cc1,YXPIBSZLTCUYQF-UHFFFAOYSA-N,323.0,,,lambda_train
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccc(Cl)cc1,YBPGDTWCEIWNJC-UHFFFAOYSA-N,413.0,,,lambda_train
CC(=O)C(N=Nc1ccc(S(N)(=O)=O)cc1)C(=O)c1ccccc1,ZYSUEAOSODEJQP-UHFFFAOYSA-N,360.0,,,lambda_train
CCN(C)c1ccc(N=Nc2ccccc2)cc1,CQRMBHOJIAXBTN-UHFFFAOYSA-N,411.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1cc(Cl)ccc1Cl,MFTCDLHOSXUWJT-UHFFFAOYSA-N,346.0,,,lambda_train
Oc1ccc(N=Nc2cc3c4c(c2)CCCN4CCC3)cc1,IVAZUUWTGQQCIO-UHFFFAOYSA-N,449.0,,,lambda_train
Nc1ccc(N=Nc2ccccc2)cc1,QPQKUYVSJWQSDY-UHFFFAOYSA-N,389.0,,,lambda_train
Cc1n[nH]c(C)c1N=Nc1cc(F)ccc1F,ZNQZLQAVDDQFOY-UHFFFAOYSA-N,343.0,,,lambda_train
CCN(CCC#N)c1ccc(N=Nc2ccccc2)c(C)c1,UMWXYMCVESSVQY-UHFFFAOYSA-N,404.0,,,lambda_train
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,OGHAROMWUKGSDP-UHFFFAOYSA-N,451.0,,,lambda_train
